,Unnamed: 0,SDSS_NAME,RA_1,DEC_1,PLATE,MJD,FIBERID,Z,usrid,separation_2,probability,name,ra_2,dec_2,err_ellipse_r0,err_ellipse_r1,err_ellipse_ang,significance,likelihood_class,conf_flag,sat_src_flag,streak_src_flag,flux_aper_b,flux_aper_lolim_b,flux_aper_hilim_b,flux_aper_w,flux_aper_lolim_w,flux_aper_hilim_w,flux_aper_avg_b,flux_aper_avg_lolim_b,flux_aper_avg_hilim_b,flux_aper_avg_w,flux_aper_avg_lolim_w,flux_aper_avg_hilim_w,Separation,F2500,Avg S2N
375,788,022550.38-043324.5,36.459929306698534,-4.556828399559605,4387,55534,216,2.745,87850,1.4084098083099577,0.4861000913125726,2CXO J022550.4-043324,36.460297264603696,-4.556692313863876,4.949677668308752,3.5416213353860466,122.17086447732271,2.800000000000108,MARGINAL,False,False,False,2.3147692952672e-15,4.1335165986915e-16,4.2161869306652994e-15,,,,2.3147692952672e-15,4.1335165986915e-16,4.2161869306652994e-15,,,,1.4084135248607144,0.09938499331474304,1.407841
376,789,022615.02+004345.0,36.56260658036853,0.7291764685116862,6780,56577,640,2.886,88001,0.5882523966458953,0.4644854283267224,2CXO J022615.0+004345,36.56262133851595,0.7293392026693966,1.9685615699403871,1.2804431676771897,65.36295701243546,2.05555555555556,TRUE,False,False,False,7.9870097855675e-15,3.8794047529899e-15,1.2094614818145e-14,,,,7.9870097855675e-15,3.8794047529899e-15,1.2094614818145e-14,,,,0.5882467606331049,0.14325611293315887,8.45825
377,790,00000-00000,36.58183800000001,-4.7692244000000015,7235,56603,571,2.436,88033,1.0990592035375608,0.17878644891863693,2CXO J022619.6-044608,36.581743065083906,-4.768934134672996,2.0018201167199225,2.0018177571345084,0.0,3.411764705882556,TRUE,False,False,False,3.7817585267403e-15,1.6207536543173e-15,5.852721529479102e-15,,,,3.7817585267403e-15,1.6207536543173e-15,5.852721529479102e-15,,,,1.0990576579453577,0.20127201080322266,2.1965337
378,791,022620.97+004928.3,36.58737790446753,0.8245470756186868,6780,56267,679,2.0340000000000003,88045,1.3938937286650397,0.2855541144299395,2CXO J022621.0+004929,36.587671419177695,0.8247996322640943,3.195540102425219,1.8835490386896887,92.72479304224504,3.3529411764706034,TRUE,False,False,False,3.2685832141634e-14,2.2582938570583e-14,4.2788725712684e-14,,,,3.0876597534375997e-14,2.0933286463984e-14,4.0819908604768987e-14,,,,1.3938923763858695,0.3722671568393707,5.5742636
379,794,022630.07+004529.7,36.625313673600395,0.7582673681487329,6780,56267,678,1.964,88089,0.5147589865050106,0.23198988233331685,2CXO J022630.0+004530,36.625325949639546,0.7584098300390666,1.054495947127283,0.8536779616687009,109.55430112369858,2.971428571428516,TRUE,False,False,False,1.1483314644209e-14,7.4303800639002e-15,1.5311086192279e-14,,,,1.1483314644209e-14,7.4303800639002e-15,1.5311086192279e-14,,,,0.5147630538193995,0.899501383304596,13.5557165
380,795,022631.10+004126.7,36.62959968136586,0.6907700550061409,6780,56605,661,1.818,88095,0.6573377570255821,0.10099678875483233,2CXO J022631.0+004127,36.62945770867651,0.6908848885576746,0.9819188116095068,0.9819188116095068,0.0,1.7894736842104793,TRUE,False,False,False,9.3553726168741e-15,4.1273702721504e-15,1.4583374961598e-14,,,,9.3553726168741e-15,4.1273702721504e-15,1.4583374961598e-14,,,,0.6573333738350926,2.01202130317688,26.537354
381,796,022631.40+002506.9,36.63084296931413,0.41860920849392536,6780,56267,645,1.818,88097,0.04830518197750322,0.9689162471358505,2CXO J022631.3+002506,36.63082970998767,0.4186071403666177,3.034288941280224,1.8817702067330344,51.652439781946924,2.756756756756748,TRUE,False,False,False,1.5454102940726004e-14,8.6255458273819e-15,2.2282660054069998e-14,,,,1.5454102940726004e-14,8.6255458273819e-15,2.2282660054069998e-14,,,,0.04830946550596919,0.7087620496749878,11.95676
382,797,022631.40+004941.3,36.63086882596184,0.828164538980005,6780,56267,672,2.1430000000000002,88098,0.4532574207868241,0.8195416574502954,2CXO J022631.4+004941,36.63088061949088,0.8282898893173181,4.863183113542421,3.1881541588960807,98.46613525100832,2.8648648648648667,MARGINAL,False,False,False,2.2806374585192e-14,1.430988209267e-14,3.085568326231901e-14,,,,2.1348755667233995e-14,1.2889814742481002e-14,2.9404889881285e-14,,,,0.4532536582158223,0.5866272449493408,4.851483
383,798,022631.81-045127.6,36.63255598663121,-4.857674952219882,4387,55534,135,2.6519999999999997,88102,1.176047013996873,0.2583613693810146,2CXO J022631.7-045127,36.63223382753489,-4.8577355935495925,2.5475167005825816,1.8124178576075929,10.37129505873324,4.555555555555572,TRUE,False,False,False,1.545652145015e-14,1.1102571745882e-14,1.9592773669203998e-14,,,,1.545652145015e-14,1.1102571745882e-14,1.9592773669203998e-14,,,,1.1760468150489696,0.8202751278877258,6.6801176
384,799,022632.38-043808.9,36.634916554259455,-4.635806619621495,7236,56605,20,1.8119999999999998,88107,0.08796040023197724,0.8394253679273295,2CXO J022632.3-043808,36.634896109727656,-4.635793093178412,1.062559314551614,0.8765927268051914,75.97721225220091,6.998315970032957,TRUE,False,False,False,7.951066511500599e-15,6.014268258699199e-15,9.785928014154599e-15,,,,7.951066511500599e-15,6.014268258699199e-15,9.785928014154599e-15,,,,0.08805023345825053,0.2207641899585724,3.8568943
385,800,022639.58+004329.8,36.66495642358254,0.7249708926679503,6780,56267,680,1.6580000000000001,88140,0.43424656648262666,0.251399751277251,2CXO J022639.6+004330,36.66506415376432,0.7250251720731125,0.9269812469976352,0.8619485740951814,128.73290518936898,3.085714285714221,TRUE,False,False,False,7.7049988345025e-15,5.1366658896683e-15,1.0130646615735e-14,,,,7.7049988345025e-15,5.1366658896683e-15,1.0130646615735e-14,,,,0.4342469725458187,1.626571774482727,21.432081
386,801,022644.03+003305.7,36.68349231680044,0.5516037696689228,4237,55478,974,2.383,88172,0.5278608419876236,0.589418282954947,2CXO J022644.0+003306,36.68337360304099,0.5516898390273175,2.3941811633581658,1.1916920156730568,78.36400545168726,3.055555555555558,TRUE,False,False,False,0.0,0.0,9.055085518431e-15,,,,1.2217873709738e-14,8.145249139825e-15,1.6076149618075995e-14,,,,0.5278585213860539,3.5350539684295654,22.387241
387,805,022656.06+002248.0,36.73360061645508,0.3800170123577118,406,51869,583,1.8653,88230,1.6721546036023092,0.3322293684374875,2CXO J022656.0+002249,36.733711940659134,0.3804679624910271,4.2218051937443,2.468022254305996,4.797467035468117,2.611111111111128,TRUE,False,False,False,1.623624057662e-14,8.8561312236108e-15,2.3616349929629e-14,,,,1.623624057662e-14,8.8561312236108e-15,2.3616349929629e-14,,,,1.6721546809496306,1.1923426389694214,6.409977
388,807,022659.89-044430.5,36.74955967800222,-4.741825595085891,6369,56217,85,1.611,88253,0.26215717276066763,0.4347601773540408,2CXO J022659.9-044430,36.749632748983224,-4.741824889532649,0.8216090291314806,0.7539323234180904,169.00239631891816,6.258364362850574,TRUE,False,False,False,7.4245567275886e-15,6.1483698521579e-15,8.700743603019302e-15,,,,7.4245567275886e-15,6.1483698521579e-15,8.700743603019302e-15,,,,0.26216747789164946,1.1094038486480713,4.7834845
389,808,022702.11+002744.4,36.75882746195649,0.4623432136556615,3615,55208,690,2.39,88264,0.7168309566049257,0.04608437440857338,2CXO J022702.1+002744,36.758964840348646,0.4624873559977151,0.8809948017421774,0.814936040949122,158.74154217435267,2.054054054054077,TRUE,False,False,False,5.6504321053975e-15,2.7488588620853002e-15,8.399290967482799e-15,,,,5.6504321053975e-15,2.7488588620853002e-15,8.399290967482799e-15,,,,0.7168304970274983,0.7377116084098816,18.66383
390,809,022709.80+002742.7,36.79084296387549,0.4618653492738087,7828,57039,639,2.387,88299,0.4418378843818046,0.2371255483008925,2CXO J022709.8+002743,36.7908656393235,0.4619859724486248,0.9150935793168948,0.8255548930961127,172.59094480685474,3.4705882352941013,TRUE,False,False,False,1.706717002417e-14,1.1677537384958e-14,2.2157378627869e-14,,,,1.706717002417e-14,1.1677537384958e-14,2.2157378627869e-14,,,,0.4418491179341064,0.8206102252006531,10.54689
391,812,022715.26+004043.7,36.81358427204377,0.6788165524066173,6780,56577,682,1.906,88324,0.2541243453946303,0.7916091661112269,2CXO J022715.2+004043,36.81359580603856,0.6787469107219726,2.3542081078844643,2.3542081078844643,0.0,3.235294117646992,TRUE,False,False,False,1.9385654950903e-14,1.3282763577469999e-14,2.5488546324335e-14,,,,1.4373201804129e-14,9.930575791943899e-15,1.8815827816315e-14,,,,0.2541247778726638,0.8014329075813293,16.485014
392,820,022742.83+004002.9,36.928472858015056,0.6674956159139251,6780,56267,722,1.899,88486,0.1273592208471763,0.7665473433955433,2CXO J022742.8+004002,36.92843750556477,0.6674969915061126,1.05001603360569,0.8334245812293001,163.1072585323742,2.7567567567567592,TRUE,False,False,False,1.3613937376997e-14,8.5420783541942e-15,1.8418856451231003e-14,,,,1.3613937376997e-14,8.5420783541942e-15,1.8418856451231003e-14,,,,0.12735650028782164,2.737374782562256,33.60787
393,821,022752.44+002438.3,36.968506337725614,0.4106664271471855,6780,56605,733,1.89,88539,0.5821746707266064,0.18868430165407526,2CXO J022752.4+002438,36.968467402213825,0.4108233848245996,1.0845496903041567,0.9297490843090688,14.178418621910255,3.8947368421052415,TRUE,False,False,False,1.4499007263833e-14,1.0725293044479e-14,1.8272721483187e-14,,,,1.4499007263833e-14,1.0725293044479e-14,1.8272721483187e-14,,,,0.582172524553687,0.4829639196395874,8.562723
394,822,022800.64+002711.6,37.00267776403364,0.4532341076003645,3615,55179,730,2.3930000000000002,88584,0.1049979147096124,0.7275092628811249,2CXO J022800.6+002711,37.00268586085213,0.4532621155538924,0.7375976730935648,0.7256082873314341,168.43504065334326,8.987888074537228,TRUE,False,False,False,4.070873328032e-14,3.6222937716160005e-14,4.4914166621721e-14,,,,4.070873328032e-14,3.6222937716160005e-14,4.4914166621721e-14,,,,0.10495712348055136,2.235739231109619,48.96598
395,823,022801.05+003943.7,37.004392,0.66214021,6780,56605,722,1.9409999999999998,88586,1.1398650576627525,0.19566924604987648,2CXO J022800.9+003944,37.004141251799695,0.662333569607206,2.1570682307194726,1.9247716720708128,15.510127599668607,3.5625000000000577,TRUE,False,False,False,1.2022737742306004e-14,8.433860804304499e-15,1.5432170833408e-14,,,,1.2022737742306004e-14,8.433860804304499e-15,1.5432170833408e-14,,,,1.1398659623082743,1.040918231010437,18.984993
396,827,022813.65+003231.3,37.0568791833675,0.5420297215171459,6780,56605,726,2.006,88667,0.3717640656412912,0.2335127957805252,2CXO J022813.6+003231,37.05678576993307,0.542073750488775,0.7640514702598149,0.7335457159193883,64.03668095418035,10.16895488491327,TRUE,False,False,False,2.2578454639671e-14,2.0542134387114e-14,2.449499134796e-14,,,,2.5024638856401e-14,2.3206101064813e-14,2.6843176647990004e-14,,,,0.37175711776158105,1.82423734664917,31.949953
397,828,022820.57+004232.8,37.085720281898375,0.7091204951448938,6780,56605,760,1.8969999999999998,88711,0.4099291540321481,0.6226358529177638,2CXO J022820.5+004233,37.085769013222716,0.7092234129369155,2.038969206823982,2.0389715234161434,0.0,1.7837837837838335,TRUE,False,False,False,6.6316913602497e-15,2.9257461883454e-15,1.0337636532154e-14,,,,6.6316913602497e-15,2.9257461883454e-15,1.0337636532154e-14,,,,0.4099331570420087,0.5858471989631653,11.559591
398,832,022836.65+002802.6,37.152734600037796,0.4673962847815493,7828,57039,725,1.8999183999999998,88822,0.6241421481924748,0.06238667053432645,2CXO J022836.6+002803,37.15266419416355,0.4675547203584785,0.8208325418767459,0.7524020856332798,1.1640075576523827,4.702702702702762,TRUE,False,False,False,5.374060575672e-15,4.299248460537599e-15,6.448872690806401e-15,,,,6.644677749966699e-15,5.5705969816594e-15,7.642038463395e-15,,,,0.6241458322517021,0.7610051035881042,8.644243
399,834,022837.86+002825.8,37.15777575581188,0.47384855046116797,6780,56577,765,1.88,88829,0.4663450145797614,0.13146895482390708,2CXO J022837.8+002826,37.15770496468407,0.4739570350587414,0.7572954471206567,0.7234895547600163,175.07070326608462,9.135849954801989,TRUE,False,False,False,2.7330547592631002e-14,2.4594855952500002e-14,3.0066239232762e-14,,,,2.6978717993002005e-14,2.4685997736297e-14,2.9118590232593e-14,,,,0.4663347908982062,0.4563146233558655,7.8523393
400,838,022842.04+004536.2,37.175167336148355,0.7600681819178621,6780,56605,755,1.67,88846,0.042366447227454564,0.9343899360224296,2CXO J022842.0+004536,37.175168258551935,0.7600798980063382,1.2597020290413288,1.073914336295582,126.47953645395235,2.5405405405405435,TRUE,False,False,False,0.0,0.0,1.6492613742878005e-14,,,,1.1350640170493999e-14,6.6623322739859e-15,1.6038948067003e-14,,,,0.0423084105750114,2.7378721237182617,32.555367
401,839,022842.90+004032.6,37.17877433767253,0.6757363345118188,4238,55455,731,1.7080000000000002,88856,0.42148479757804347,0.6305480420779556,2CXO J022842.9+004033,37.178818281671,0.675844856432956,2.1451008386182155,1.5375675249552572,106.15234126879305,2.4390243902438042,TRUE,False,False,False,1.1660385016389998e-14,4.5345941730406e-15,1.8786175859740003e-14,,,,4.9226724176189e-15,2.3494572902272e-15,7.4958875450106e-15,,,,0.4214893427271209,0.7044791579246521,7.5184054
402,841,022843.52+002438.7,37.18134768421294,0.4107773652033549,7828,57039,727,2.1197057,88862,0.2666412600065234,0.8394825866649854,2CXO J022843.5+002438,37.18128229322053,0.4108121404763263,3.222183405441893,2.224870593966956,168.13175850286513,4.062500000000055,TRUE,False,False,False,7.3111772701827e-15,5.3934914288233e-15,9.228863111542201e-15,,,,5.6993001451681e-15,4.1299276414261e-15,7.26867264891e-15,,,,0.2666208145783437,0.6215061545372009,10.278031
403,842,022855.50+004142.6,37.231257913284956,0.6951743711493316,6780,56267,803,1.666,88946,0.5347331502146524,0.14867562964709524,2CXO J022855.4+004143,37.23116961208604,0.6952938176516288,0.9068180444616784,0.8412824138542083,157.2596800382982,10.665792783721942,TRUE,False,False,False,6.5306239700741e-14,5.7997064911702e-14,7.2185463031602e-14,,,,6.575190072006201e-14,6.0256184956337e-14,7.1247616483788e-14,,,,0.5347353849983482,2.6040163040161133,30.596466
404,843,022900.69+002225.6,37.252907142662075,0.3737915653105468,7828,57039,724,2.4130000000000003,88982,0.9421679029856956,0.29936436017662504,2CXO J022900.6+002224,37.252885918801496,0.3735307156955463,2.222606293810007,1.2633975294691966,2.0452517852463927,3.69230769230758,TRUE,False,False,False,1.821615248435e-14,1.2041185540502e-14,2.4082371081005002e-14,,,,1.821615248435e-14,1.2041185540502e-14,2.4082371081005002e-14,,,,0.9421617130306844,0.07952877879142761,2.457583
405,846,022910.32+004438.9,37.293032551232564,0.7441441307858665,6780,56267,800,1.699,89036,0.8812778458939345,0.625103020355471,2CXO J022910.3+004439,37.2932509000774,0.7442548490395423,4.414718186724506,2.821700468300777,67.23902939103769,2.3243243243243032,MARGINAL,False,False,False,5.8890863921237e-15,1.5588758096798001e-15,1.0219296974568e-14,,,,4.925182050570401e-15,1.0944849001268e-15,8.755879201014e-15,,,,0.8812775505301722,1.27164626121521,17.066746
406,847,022919.85+004318.7,37.332738237425744,0.7218831886458503,4238,55455,798,2.58,89104,0.19063662427099504,0.8541529706713591,2CXO J022919.8+004318,37.3327782621044,0.7219178662083875,2.5384877062427065,1.5706988345952888,81.16795619262463,2.16666666666665,TRUE,False,False,False,8.767097951422702e-15,4.502023272352199e-15,1.3032172630493e-14,,,,8.767097951422702e-15,4.502023272352199e-15,1.3032172630493e-14,,,,0.1906387451639477,1.0211108922958374,13.947473
407,848,022920.66+002345.5,37.33609282764815,0.3959878266624509,6780,56605,832,2.367,89110,1.3956953432585708,0.15367913862154547,2CXO J022920.7+002346,37.33631502934793,0.3963055298467815,2.395960051797021,1.5326782862459922,174.50100096931794,3.757575757576042,TRUE,False,False,False,1.9671593577436003e-14,1.3804627071884999e-14,2.5538560082987998e-14,,,,1.9671593577436003e-14,1.3804627071884999e-14,2.5538560082987998e-14,,,,1.3956979860826362,0.3240424394607544,7.2832813
408,850,022922.10+004346.7,37.34209228852128,0.7296439685634591,6780,56267,799,2.4090000000000003,89118,0.30338324844594017,0.5083790407912365,2CXO J022922.0+004347,37.34207917118704,0.7297272104190843,1.1228778632534615,0.933551580750078,68.84623990918976,2.914285714285725,TRUE,False,False,False,1.2731339261996e-14,8.1480571276775e-15,1.7059994611075e-14,,,,1.2731339261996e-14,8.1480571276775e-15,1.7059994611075e-14,,,,0.3033679454266073,0.4992583990097046,9.562155
409,851,022922.64+003341.6,37.34437281991875,0.5615780953380073,6780,56605,840,2.023,89124,1.6704956369479975,0.3655060290302057,2CXO J022922.6+003340,37.344351121747366,0.5611145760796491,4.519066195527062,3.272623776397632,169.65347534973185,2.722222222222161,TRUE,False,False,False,1.0433466892084e-14,3.8439088549784996e-15,1.702302492919e-14,,,,1.0433466892084e-14,3.8439088549784996e-15,1.702302492919e-14,,,,1.6704964691448116,0.57254958152771,12.466824
410,853,022929.92+003630.1,37.374691257230396,0.6083771349604506,6780,56605,829,2.113,89176,1.6995591772448388,0.2393715445959677,2CXO J022929.8+003629,37.374340155254,0.6080615085676686,3.5368341156158816,1.98176703409428,30.693907504539226,2.3783783783783976,TRUE,False,False,False,7.016299617327e-15,3.4181972494669997e-15,1.0434496866794e-14,,,,7.016299617327e-15,3.4181972494669997e-15,1.0434496866794e-14,,,,1.6995612082942952,0.7692434787750244,17.12847
411,855,022934.06+004524.7,37.39194475939756,0.7568654345948266,6780,56577,836,1.9080000000000001,89197,0.3258290182055353,0.4989205005561437,2CXO J022934.0+004524,37.39185982569256,0.7568967326804154,1.179516873893505,0.97177896136747,109.4947322216007,3.8181818181821607,TRUE,False,False,False,1.5396437626328997e-14,1.1174833761046e-14,1.9369711852479e-14,,,,1.4846376042078002e-14,1.0952244621205e-14,1.8740507462951e-14,,,,0.3258357124261481,1.8541728258132935,27.366646
412,856,022935.36+004521.3,37.397369100510105,0.7559270778003584,7828,57039,753,2.419,89207,0.5044707393392517,0.22216318296205464,2CXO J022935.3+004521,37.397240060913475,0.7559817469974072,1.0118174996936289,0.8048521706479156,95.43333096604022,2.7222222222221677,TRUE,False,False,False,1.0636652857006e-14,6.5630411245353e-15,1.4710264589476003e-14,,,,8.304239917916e-15,4.947206759609501e-15,1.1484587120522e-14,,,,0.5044760056883163,0.13065138459205627,0.53412914
413,859,022946.66+004739.0,37.444439264185206,0.7941898057394321,4238,55455,785,2.42,89290,0.412570847488508,0.6562789824533493,2CXO J022946.6+004739,37.4443914159566,0.7942939458087298,2.269097403401958,1.5897692329014568,126.84931087058422,3.588235294117427,TRUE,False,False,False,2.3246313830609e-14,1.6432739087154995e-14,3.0059888574064e-14,,,,2.356968514868e-14,1.6461367405427e-14,3.0303880905446e-14,,,,0.4125758180775034,0.3557465672492981,5.9042416
414,860,022953.49+003432.2,37.47288933022556,0.5756179970720363,6780,56577,850,1.992,89330,0.8367154577089554,0.473431719361158,2CXO J022953.5+003432,37.47301929550002,0.5758106888999993,2.856945238728025,2.856945238728025,0.0,2.6666666666666834,TRUE,False,False,False,1.3936178077548001e-14,8.4197742551852e-15,1.9452581899910998e-14,,,,1.5749520720056e-14,9.843450450035e-15,2.1327475975076002e-14,,,,0.8367147214302877,0.6896689534187317,14.547813
415,861,023001.83+004034.1,37.50762541302433,0.6761448721837997,3744,55209,650,2.763,89373,0.362943424776704,0.6796925103144822,2CXO J023001.8+004034,37.50768858416149,0.6762234473958455,2.151696629274364,1.7613739973642857,160.81439433488026,3.1666666666664733,TRUE,False,False,False,1.1538997468361e-14,7.762598296897497e-15,1.5315396639825002e-14,,,,8.9567303909886e-15,6.1770554420611e-15,1.1581978953865e-14,,,,0.3629417936478592,0.24844013154506683,5.6849585
416,862,023009.47+002434.4,37.539464082483725,0.4095705328748928,6370,56238,848,1.642,89409,0.1901901097688908,0.8023558667503183,2CXO J023009.4+002434,37.539468256372345,0.4095178666314592,1.8599233490488527,1.8599258886478864,0.0,2.263157894736839,TRUE,False,False,False,7.2737644397014e-15,3.7255866642373e-15,1.0644533326392e-14,,,,7.2737644397014e-15,3.7255866642373e-15,1.0644533326392e-14,,,,0.19019293191302464,1.4540843963623047,19.02988
417,863,023010.48+004555.8,37.54367979917677,0.7655240893542307,6780,56605,861,1.61,89415,0.5812652506182397,0.3308936586688341,2CXO J023010.5+004555,37.543841111212146,0.7655314068450523,1.4635145953167497,1.2380185692903922,63.90835415126253,5.411764705882004,TRUE,False,False,False,4.2707773301257004e-14,3.3972092398727e-14,5.0958138598090993e-14,,,,4.2707773301257004e-14,3.3972092398727e-14,5.0958138598090993e-14,,,,0.581268729458215,0.6458489298820496,9.8355255
418,866,023029.62+004304.9,37.62345176213857,0.7180521082737661,4238,55455,840,2.5869999999999997,89535,0.1243568136147336,0.7038041954513781,2CXO J023029.6+004305,37.623424685550496,0.7180735500196058,0.8006391308931043,0.7941825162326944,97.8681602692232,2.9142857142857586,TRUE,False,False,False,0.0,0.0,1.8467322912400002e-14,,,,1.4467399912074e-14,9.644933274716101e-15,1.9289866549432e-14,,,,0.1243316662662737,0.20886406302452087,4.4294825
419,867,023031.58+003738.9,37.63161993160424,0.6274884804256279,7828,57039,840,2.358,89553,0.14727573125467475,0.7376754205208047,2CXO J023031.5+003739,37.63160594939996,0.6275269313546348,1.0763175507098437,0.9003883869528411,26.193539638871304,3.818181818182195,TRUE,False,False,False,2.3652929618035e-14,1.7270393054439e-14,2.9660022854362e-14,,,,2.3652929618035e-14,1.7270393054439e-14,2.9660022854362e-14,,,,0.14729027386950844,1.402702808380127,14.552104
420,868,023041.54+002250.9,37.67310066945106,0.3808219457216296,6780,56605,889,1.9469999999999998,89612,0.5460351789478689,0.7841136646128033,2CXO J023041.5+002250,37.672953662690304,0.3807845927980644,4.878619287917682,3.6076940419823313,24.76004308569685,1.7368421052631455,MARGINAL,False,False,False,2.6471610835168997e-15,1.1509396015291e-16,5.0641342467279996e-15,,,,2.6471610835168997e-15,1.1509396015291e-16,5.0641342467279996e-15,,,,0.5460296246930894,0.3754579722881317,5.7407045
421,872,023057.81+004039.3,37.74088994491397,0.6775903338542888,6370,56238,890,1.954,89742,0.9634500551229268,0.5086048885956087,2CXO J023057.8+004038,37.74110870848335,0.6774361540302004,3.567807764536618,3.567806440624582,0.0,3.0555555555555007,TRUE,False,False,False,3.6095498878197e-14,2.4282426518060002e-14,4.7908571238334014e-14,,,,3.6095498878197e-14,2.4282426518060002e-14,4.7908571238334014e-14,,,,0.9634438483767492,2.446528911590576,31.263855
422,875,023105.41+002132.2,37.772559087042055,0.35895253848330544,6370,56238,884,1.819,89802,0.9189608337104024,0.4912061898540977,2CXO J023105.3+002131,37.77243883734212,0.3587273673603872,3.267722901887328,2.3209194652220755,3.8416375551356623,2.486486486486445,MARGINAL,False,False,False,1.3881935801142998e-14,7.271490181550998e-15,2.0492381420735e-14,,,,1.3881935801142998e-14,7.271490181550998e-15,2.0492381420735e-14,,,,0.9189627263814032,1.080788493156433,15.106547
423,876,023113.03+003208.1,37.80432178458661,0.5355908127513127,6781,56274,534,2.158,89844,1.4047729951115786,0.37141309936763023,2CXO J023113.1+003208,37.80470811646831,0.5356458421059479,3.8473738553813237,2.3967642594597103,126.05370187500392,2.102564102564132,TRUE,False,False,False,0.0,0.0,6.835869319813901e-14,,,,4.552315112182e-15,2.008374314198e-15,7.0962559101661e-15,,,,1.4047729093368748,0.4947566092014313,9.777497
424,878,023115.87+003053.5,37.81612855162549,0.5148726687033305,6780,56605,892,2.124,89857,0.7314163970215475,0.4007013590085449,2CXO J023115.8+003054,37.81617661076575,0.5150700737109087,2.1305802996501284,1.3618729314883704,131.4035177395968,2.378378378378328,TRUE,False,False,False,2.0189713327694e-14,1.0575564124030001e-14,2.9323155071174e-14,,,,6.0255037259546e-15,2.7810017196714e-15,9.270005732237899e-15,,,,0.7314136168838369,0.42302754521369934,9.50803
425,881,023120.42+004440.7,37.835089420454345,0.7446429199435342,6780,56605,886,2.0669999999999997,89883,0.2930885426678918,0.6196220460188315,2CXO J023120.4+004440,37.83511109226345,0.7445644439136614,1.4452754190565285,1.0233109206386353,48.74091515761586,2.4117647058823586,TRUE,False,False,False,9.1509599746036e-15,5.1075125439647995e-15,1.3194407405241998e-14,,,,9.1509599746036e-15,5.1075125439647995e-15,1.3194407405241998e-14,,,,0.29308677097980124,0.5157400965690613,12.577422
426,888,023146.48+004220.6,37.94367085559614,0.7057247863263459,6781,56274,525,1.912,90045,0.28082545170163586,0.5184299251574302,2CXO J023146.4+004220,37.94362998247851,0.7056583525514166,1.0644868541322492,0.9629753595113639,153.1194777149651,3.588235294117621,TRUE,False,False,False,1.3362860871351e-14,1.0022145653513001e-14,1.6494781388074e-14,,,,1.3362860871351e-14,1.0022145653513001e-14,1.6494781388074e-14,,,,0.28079549482779137,0.7655744552612305,10.029229
427,890,023150.99+004941.6,37.962472891226675,0.8282425039319393,6780,56577,959,2.08,90074,0.5761066174254508,0.6879328141143216,2CXO J023151.0+004942,37.962530003370375,0.8283919997869202,3.510837775752304,3.510837775752304,0.0,2.210526315789497,MARGINAL,False,False,False,4.7235705165363e-15,1.9149610202174e-15,7.404515944840701e-15,,,,4.7235705165363e-15,1.9149610202174e-15,7.404515944840701e-15,,,,0.5761139055958588,0.3212597072124481,3.3305976
428,895,023439.58-005242.8,38.66492981457704,-0.8785751545095672,6781,56274,301,1.875,91137,0.10575991597658804,0.8177851143033068,2CXO J023439.5-005242,38.66490237371437,-0.8785856658407425,1.1236095677889468,0.8309271239790437,145.66358926831091,3.384615384615392,TRUE,False,False,False,6.237395189195e-15,4.28239072691e-15,8.192399651479997e-15,,,,6.237395189195e-15,4.28239072691e-15,8.192399651479997e-15,,,,0.10577581630834508,0.8115193843841553,15.1442175
429,896,023441.17-004443.7,38.67157646301126,-0.7454995996442204,4239,55458,296,3.1189999999999998,91145,1.0218734561444742,0.2398223537923972,2CXO J023441.1-004444,38.671422097867385,-0.7457378190360326,2.1285885168654053,1.2236814389897677,29.51628213090254,3.4705882352940494,TRUE,False,False,False,1.3749731866911e-14,9.3301751954037e-15,1.7923757612223e-14,,,,1.3749731866911e-14,9.3301751954037e-15,1.7923757612223e-14,,,,1.0218740689298358,-1.7288280725479126,2.5387409
430,897,023443.33-005026.5,38.680570181241286,-0.8406950851097756,6781,56274,318,2.077,91159,0.20397122354288846,0.5418205010443067,2CXO J023443.3-005026,38.68052063325024,-0.8407225712396044,0.818412092457882,0.7829513929492468,154.38134727697388,4.0625000000000915,TRUE,False,False,False,1.3618058998032e-14,1.0265921398516e-14,1.6970196597546995e-14,,,,1.3618058998032e-14,1.0265921398516e-14,1.6970196597546995e-14,,,,0.20396350265837573,0.7534486651420593,8.679033
431,899,023517.47-070624.8,38.822796183981524,-7.106893084528664,4389,55539,871,2.295,91350,0.96064164354522,0.19595015174128594,2CXO J023517.4-070624,38.82260248765567,-7.10670798027878,1.8190488458946927,1.269837847073018,166.86674362727618,3.937499999999908,TRUE,False,False,False,4.2560237559939e-14,3.1751288338366997e-14,5.3369186781511e-14,,,,4.2560237559939e-14,3.1751288338366997e-14,5.3369186781511e-14,,,,0.9606509330214948,3.8867623805999756,15.349866
432,901,023529.10-092512.6,38.87125778198242,-9.420187950134276,455,51909,123,1.7803,91411,0.5493555160163939,0.2446353157209472,2CXO J023529.0-092512,38.87114883253078,-9.420079624574461,1.1560652151055724,0.9335667596361596,106.19304400915932,5.609265808534812,TRUE,False,False,False,5.412211987608e-14,4.4228829146044004e-14,6.4015410606116e-14,,,,5.412211987608e-14,4.4228829146044004e-14,6.4015410606116e-14,,,,0.549356085524391,4.1999945640563965,6.3464417
