,Unnamed: 0,SDSS_NAME,RA_1,DEC_1,PLATE,MJD,FIBERID,Z,usrid,separation_2,probability,name,ra_2,dec_2,err_ellipse_r0,err_ellipse_r1,err_ellipse_ang,significance,likelihood_class,conf_flag,sat_src_flag,streak_src_flag,flux_aper_b,flux_aper_lolim_b,flux_aper_hilim_b,flux_aper_w,flux_aper_lolim_w,flux_aper_hilim_w,flux_aper_avg_b,flux_aper_avg_lolim_b,flux_aper_avg_hilim_b,flux_aper_avg_w,flux_aper_avg_lolim_w,flux_aper_avg_hilim_w,Separation,F2500,Avg S2N
571,1520,143819.85+343230.4,219.5827398827276,34.54180220483271,10754,58224,292,1.9344080686569207,9920,1.7136498168617489,0.5317924181867267,2CXO J143819.7+343230,219.58218261386367,34.5416761875399,6.708592385579477,4.570492599461922,179.15699872441064,3.470588235293882,TRUE,False,False,False,3.9089454298759e-14,2.6524986845585998e-14,5.095589578231e-14,,,,3.9089454298759e-14,2.6524986845585998e-14,5.095589578231e-14,,,,1.7136480938253964,3.274103879928589,22.813046
572,1521,143821.89+343949.3,219.5912115344183,34.66370441799789,10754,58224,296,1.636282205581665,9937,0.4954291262303719,0.4898755631370511,2CXO J143821.9+343949,219.59137415827786,34.66373677889698,1.7562955965366036,1.0876244788935576,56.602003647882825,2.9142857142855747,TRUE,False,False,False,2.0941044944738998e-14,1.3828991944639e-14,2.8053097944839998e-14,,,,2.0941044944738998e-14,1.3828991944639e-14,2.8053097944839998e-14,,,,0.4954239967682414,0.4358614385128021,4.523196
573,1522,143826.22+431023.3,219.60926522908204,43.17316395871397,8496,58159,50,1.8132410049438483,9976,0.7355828346623005,0.3291174252339817,2CXO J143826.2+431022,219.60941435108228,43.17299097626444,1.8452705447484583,1.5867208687138032,20.52477635194085,2.857142857143078,TRUE,False,False,False,2.1311516128211e-14,1.3319697580132001e-14,2.8859344756953e-14,,,,2.1311516128211e-14,1.3319697580132001e-14,2.8859344756953e-14,,,,0.7355830718683457,0.9053785800933838,8.708088
574,1526,143839.72+033631.1,219.6655210798032,3.60864907290229,4780,55682,52,2.155,10109,0.18846867111629206,0.5358858451733888,2CXO J143839.7+033630,219.66553929043312,3.6085999717800186,0.7452363323559623,0.7229017309075679,83.11435800190173,11.058214202057712,TRUE,False,False,False,2.8789168501264e-14,2.6189832101190002e-14,3.1235602760157e-14,,,,2.8789168501264e-14,2.6189832101190002e-14,3.1235602760157e-14,,,,0.18848444537223846,5.646560192108154,33.49336
575,1529,143937.94+441433.6,219.90809144246188,44.24268563812333,8496,58159,988,1.8157737255096442,10638,1.0266326448732894,0.6329711421777345,2CXO J143937.9+441432,219.9081811972544,44.24240780625257,5.26220412118433,5.26220412118433,0.0,2.1052631578947323,MARGINAL,False,False,False,5.8465725432459e-15,1.3642002600906998e-15,1.0328944826401e-14,,,,5.8465725432459e-15,1.3642002600906998e-15,1.0328944826401e-14,,,,1.0266313664831992,0.22247865796089172,3.684545
576,1532,144303.56+521446.3,220.7648351619971,52.246217985648755,8400,57837,384,1.5608166456222534,12407,1.4487055841602967,0.18061913916103306,2CXO J144303.6+521445,220.76516594117385,52.245870246593,2.649781927616334,1.9738213333998893,21.085281418017413,7.711333930318463,TRUE,False,False,False,9.2766826072453e-14,7.8713942707138e-14,1.0599306923981001e-13,,,,9.2766826072453e-14,7.8713942707138e-14,1.0599306923981001e-13,,,,1.4487016818191176,2.404785394668579,16.89154
577,1534,144344.25+515747.2,220.93440385097168,51.96312881686741,8400,57837,380,1.6076797246932983,12751,0.5498196222000924,0.7318298309500171,2CXO J144344.2+515747,220.9344386649532,51.9632800299661,3.9272025984972574,2.259877787687355,75.16184258453093,3.696969696969652,TRUE,False,False,False,1.8328040468370996e-14,1.2764171040472e-14,2.3891909896269e-14,,,,1.8328040468370996e-14,1.2764171040472e-14,2.3891909896269e-14,,,,0.5498174406769885,0.3571122884750366,3.0516295
578,1535,144357.04+585738.0,220.9876833687653,58.96057293217743,8412,58172,894,1.9624435901641848,12850,0.1607105920550535,0.7317994326929469,2CXO J144357.0+585738,220.9877655665997,58.96058698320231,1.1477739752040117,0.9048156421933836,2.457797273816425,4.062500000000124,TRUE,False,False,False,3.7767266279703e-14,2.8470708426237e-14,4.7063824133168e-14,,,,3.7767266279703e-14,2.8470708426237e-14,4.7063824133168e-14,,,,0.16074677861810827,0.5421114563941956,7.6289983
579,1536,144406.97+423402.2,221.02906982971825,42.56728506404463,8497,58161,858,1.5705409049987793,12931,0.5167463565693049,0.12227816779958832,2CXO J144406.9+423401,221.02915043120254,42.56715437156213,0.8191216789473128,0.8191274454240892,0.0,5.857142857142764,TRUE,False,False,False,7.516407322987401e-14,6.245666722591599e-14,8.787147923383198e-14,,,,7.516407322987401e-14,6.245666722591599e-14,8.787147923383198e-14,,,,0.5167516163911953,5.858641147613525,32.1458
580,1537,144516.90+385015.0,221.3204222016223,38.83750460455629,10750,58199,825,1.7855342626571655,13553,0.2460020425614412,0.8027405111214307,2CXO J144516.9+385014,221.3204377599357,38.83743735894153,2.4105142715523122,1.549749045597949,120.38382966491659,3.200000000000072,TRUE,False,False,False,1.1414040661979999e-14,7.3049860236669e-15,1.5523095300292e-14,,,,1.1414040661979999e-14,7.3049860236669e-15,1.5523095300292e-14,,,,0.2459840291361109,0.8516162037849426,7.594827
581,1539,144653.22+092546.9,221.72178198065137,9.429702960217996,5476,55986,506,1.934,14379,0.027490981109996503,0.9317986891993828,2CXO J144653.2+092546,221.72177652527145,9.429708324784462,0.7862744982597747,0.7407034043127941,128.00547103779874,14.639817162372086,TRUE,False,False,False,2.9467971253181e-14,2.7341937217871005e-14,3.1594005288491e-14,,,,2.9467971253181e-14,2.7341937217871005e-14,3.1594005288491e-14,,,,0.02735546952932309,2.902602434158325,14.317807
582,1541,144714.18+520620.8,221.8090964014633,52.1057867098506,8400,57837,216,2.0552220344543457,14557,1.3019308968333885,0.1081611262884402,2CXO J144714.3+520621,221.8096117574465,52.10596162115976,1.985281904290956,1.1011982509430478,73.18237783831027,2.9142857142857053,TRUE,False,False,False,1.5395876597292e-14,9.8533610222666e-15,2.0630474640371004e-14,,,,1.5395876597292e-14,9.8533610222666e-15,2.0630474640371004e-14,,,,1.3019247088589117,0.8106622099876404,13.755271
583,1542,144717.77+092819.2,221.824050911833,9.472001162458726,5476,55986,527,2.075,14578,0.042477791564611365,0.9397287939146726,2CXO J144717.7+092819,221.82403898659675,9.472001503720822,1.3751338005469549,1.0457563416988065,1.3259393671104929,4.777777777778198,TRUE,False,False,False,4.3555875613450014e-15,3.0565526746280997e-15,5.5782086311962e-15,,,,4.3555875613450014e-15,3.0565526746280997e-15,5.5782086311962e-15,,,,0.04236335499194727,1.4189504384994507,8.72849
584,1543,144744.91+521120.2,221.937127142318,52.18896202804425,8400,57837,180,1.7873845100402832,14816,0.7285239667437976,0.7432271291930198,2CXO J144744.9+521119,221.93712425706246,52.18875966635239,5.443650036715272,3.505499226632589,74.73891628694241,3.8750000000001177,TRUE,False,False,False,4.4094284236404015e-14,2.8830878154572e-14,5.850972331369001e-14,,,,4.4094284236404015e-14,2.8830878154572e-14,5.850972331369001e-14,,,,0.7285299205820437,0.8833909034729004,9.524483
585,1545,144906.69+090207.9,222.27789429268302,9.035529926378322,5476,55986,612,1.744,15527,0.16935426156052014,0.6095382221887495,2CXO J144906.6+090208,222.27790409904503,9.035575952074886,0.8116604492267532,0.7768829154642447,119.24057817920773,4.125000000000116,TRUE,True,False,False,3.7455291062338e-15,2.7684345567815e-15,4.6683406251609e-15,,,,3.7455291062338e-15,2.7684345567815e-15,4.6683406251609e-15,,,,0.16932088950065827,2.4667820930480957,11.966437
586,1549,145001.24+353751.7,222.50516799900842,35.63103657802078,10751,58220,772,1.9770832061767576,16031,0.5337783004031338,0.8177119113709176,2CXO J145001.2+353752,222.50528313091374,35.63115159115918,5.6686244727624375,3.5982024067185487,41.182921740523454,3.3170731707317187,TRUE,False,False,False,1.0673594883726e-14,2.2640958844268e-15,1.9083093883026002e-14,,,,1.0673594883726e-14,2.2640958844268e-15,1.9083093883026002e-14,,,,0.5337813362446531,0.9886142015457153,7.154824
587,1550,145019.50+581336.7,222.5812723809642,58.22688320812782,8411,57875,854,1.7692170143127441,16155,0.22321085377861372,0.4450889456106385,2CXO J145019.5+581336,222.5813897727664,58.2268783554004,0.7155263902743944,0.7121052974667147,79.30498202992578,13.398371946095743,TRUE,False,False,False,4.4237575264804e-14,4.0742878497334e-14,4.7513853484308e-14,,,,4.4237575264804e-14,4.0742878497334e-14,4.7513853484308e-14,,,,0.22321320126765168,2.285579204559326,23.203655
588,1552,145034.82+353723.6,222.64510315082092,35.62322972757537,10751,58220,776,2.088112592697144,16299,0.6706475411703633,0.08273915982740021,2CXO J145034.8+353724,222.64524620161808,35.623375271792824,0.9471141709697286,0.8459352782427847,60.13818907088933,8.5008228601321,TRUE,False,False,False,3.4571238961978995e-14,3.0203249451551014e-14,3.8682287912971e-14,,,,3.4571238961978995e-14,3.0203249451551014e-14,3.8682287912971e-14,,,,0.6706477459616146,3.8406641483306885,19.560867
589,1555,145108.40+353321.1,222.78500717912567,35.55586543985228,10751,58220,816,1.7601054906845093,16578,0.5317657584745126,0.10710556763758627,2CXO J145108.4+353321,222.78513578674813,35.55596970866715,0.808453385049218,0.7461168230994525,136.64771407326722,5.379310344827559,TRUE,False,False,False,1.2888762277473998e-14,1.044152893365e-14,1.5172846731709998e-14,,,,1.2888762277473998e-14,1.044152893365e-14,1.5172846731709998e-14,,,,0.5317666004425846,1.8332631587982178,10.438827
590,1562,145203.07+430542.3,223.0128099953008,43.095100583556736,8493,58162,616,1.6160277128219604,17069,0.1995701331210805,0.5495461587254791,2CXO J145203.0+430542,223.01282361244,43.09504604462739,0.8163027779340711,0.7799412252261608,11.891292385729287,15.170077196690713,TRUE,False,False,False,4.3211814227105e-14,3.9294220876295995e-14,4.689896091022e-14,,,,4.4620258138154006e-14,4.1705820324465e-14,4.7534695951843e-14,,,,0.1995766892232181,1.0366243124008179,7.09674
591,1563,145203.45+425456.2,223.0144083955711,42.91563519206235,8493,58162,664,1.9278355836868288,17065,1.0581349695589464,0.33280556617190504,2CXO J145203.3+425456,223.0140232115482,42.915717760199435,2.674731188498518,1.4701224649302462,127.7505593506722,5.333333333333263,TRUE,False,False,False,7.1786135838826e-15,5.5004961227152995e-15,8.856731045049998e-15,,,,7.1786135838826e-15,5.5004961227152995e-15,8.856731045049998e-15,,,,1.0581393543671544,0.9421463012695312,9.449239
592,1566,145223.78+581935.8,223.09911509884083,58.32662771822647,8417,58175,374,1.6097897291183472,17216,0.25075632858787633,0.7527277397192076,2CXO J145223.8+581935,223.09924104983085,58.32664960673331,1.9482607326690509,1.4325584272294285,109.29536964172868,12.577843076178773,TRUE,False,False,False,6.770465870443701e-14,5.6662552791987e-14,7.809722897497799e-14,,,,6.770465870443701e-14,5.6662552791987e-14,7.809722897497799e-14,,,,0.2507831474873523,1.7563570737838745,6.0334377
593,1567,145234.65+425841.6,223.14438982422718,42.97822488505955,8493,58162,662,1.5970979928970337,17292,0.2446928973394392,0.576106755066339,2CXO J145234.6+425841,223.14432777235402,42.97827547166968,1.0713249784680643,0.7891288381284035,90.1203909738358,6.525992526977693,TRUE,False,False,False,7.3437317177862e-15,5.8931180451371e-15,8.703682035894802e-15,,,,7.3437317177862e-15,5.8931180451371e-15,8.703682035894802e-15,,,,0.24469348660844065,0.9829060435295105,8.11817
594,1569,145250.47+335531.3,223.21031036053918,33.92536704239825,10938,58514,982,2.11006760597229,17433,0.4981484114387372,0.2532993319014407,2CXO J145250.4+335531,223.21014593762595,33.92534391143157,1.0676548198618556,0.8941660815436978,142.19070236610796,4.648648648648591,TRUE,False,False,False,1.4319696068151e-14,1.1118822829388e-14,1.7352102294348e-14,,,,1.4319696068151e-14,1.1118822829388e-14,1.7352102294348e-14,,,,0.4981657660394223,0.5639767646789551,5.8620887
595,1571,145253.81+581049.8,223.22421959858502,58.180507865889865,8411,57875,942,2.156269788742065,17468,0.6785735363081103,0.17190304091655895,2CXO J145253.8+581050,223.22436192115842,58.18068078042371,1.2164262105384815,0.9920788151616748,113.19348876335395,5.1764705882353566,TRUE,False,False,False,2.6202614111742003e-14,2.0587768230653997e-14,3.1817459992828996e-14,,,,1.7710854629668997e-14,1.5041364652288003e-14,2.022331578485e-14,,,,0.6785807848868298,0.6135782599449158,8.949148
596,1577,145357.39+160150.4,223.4891389172993,16.030692955776253,5477,56030,831,2.184,17967,0.7184435378663777,0.3946910069277386,2CXO J145357.3+160151,223.48905338199,16.030874804394323,2.066313926403629,1.9154162293913293,78.37239931910972,4.7058823529411065,TRUE,True,False,False,1.1152606696961e-14,5.7993554824198e-15,1.6505857911502e-14,,,,1.1152606696961e-14,5.7993554824198e-15,1.6505857911502e-14,,,,0.7184436774353837,1.3829327821731567,13.789779
597,1582,145636.19+243000.3,224.15079565660199,24.500110308544745,6024,56088,170,1.88,19083,0.2667475268695957,0.8760712163570494,2CXO J145636.2+243000,224.15084196492944,24.500171261005825,4.186752323385555,2.499303278689588,175.49424387928337,4.062500000000036,TRUE,False,False,False,2.0049889950528997e-14,1.3737887558696002e-14,2.6361892342362005e-14,,,,2.0049889950528997e-14,1.3737887558696002e-14,2.6361892342362005e-14,,,,0.26676159570627545,5.275173187255859,22.159817
